id,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre,tlf,url,fecha,superficie,superficie_util,terraza,garaje,estado,armarios,trastero,orientacion,calefaccion,planta,ascensor,construccion
106581267,Ventas,"Chalet pareado en venta en calle Boja Blanca, 42","Calle Boja Blanca, 42",Sangonera la Verde,Este,Murcia,"Calle Boja Blanca, 42, Barrio Sangonera la Verde, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",219.000€,1.043 ,"['Chalet pareado', '210 m² construidos', '4 habitaciones', '4 baños', 'Parcela de 150 m²', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción central']",4,4,106581267,Particular,Ana,0,https://www.idealista.com/inmueble/106581267/,2024-11-21 12:07:05,210,,Terraza,,Segunda mano/buen estado,Armarios empotrados,Trastero,,central,,,
106582198,Ventas,"Piso en venta en calle Alcacil, 40","Calle Alcacil, 40",Gea y Truyols,,Murcia,"Calle Alcacil, 40, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",99.950€,1.000 ,"['100 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",3,2,1753,Profesional,Tadeo Homes,0,https://www.idealista.com/inmueble/106582198/,2024-11-21 12:07:05,100,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,individual,,Sí,
37235794,Ventas,Estudio en venta en Puente Tocinos,,Puente Tocinos,Este,Murcia,"Barrio Puente Tocinos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",69.900€,1.664 ,"['42 m² construidos, 37 m² útiles', 'Sin habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2006', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Sin ascensor']",,1,03422,Profesional,ALQUILOTUCASA MURCIA1,34868350971,https://www.idealista.com/inmueble/37235794/,2024-11-21 12:07:05,42,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,individual,,No,2006
106585290,Ventas,Piso en venta en San Antón,,San Antón,Centro,Murcia,"Barrio San Antón, Distrito Centro, Murcia, Área de Murcia, Murcia",395.000€,3.038 ,"['130 m² construidos, 115 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1983', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",3,2,INP05900,Profesional,"INPROE ""ASESORES INMOBILIARIOS""",34868350643,https://www.idealista.com/inmueble/106585290/,2024-11-21 12:07:05,130,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"este, oeste",individual,,Sí,1983
106585253,Ventas,Piso en venta en calle Jerónimo de Roda,Calle Jerónimo de Roda,San Miguel,Centro,Murcia,"Calle Jerónimo de Roda, Barrio San Miguel, Distrito Centro, Murcia, Área de Murcia, Murcia",325.000€,2.686 ,"['121 m² construidos, 97 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª interior', 'Con ascensor']",3,2,RP2542024132311,Profesional,REDPISO MURCIA SAN ANTON,0,https://www.idealista.com/inmueble/106585253/,2024-11-21 12:07:05,121,,,,Segunda mano/buen estado,Armarios empotrados,,sur,,,Sí,
106584853,Ventas,Piso en venta en calle Limonar s/n,Calle Limonar s/n,Infante Juan Manuel,Sur,Murcia,"Calle Limonar s/n, Barrio Infante Juan Manuel, Distrito Sur, Murcia, Área de Murcia, Murcia",338.500€,2.453 ,"['138 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 5ª exterior', 'Con ascensor']",4,2,VI-3-P05-B,Profesional,Habitat .,0,https://www.idealista.com/inmueble/106584853/,2024-11-21 12:07:05,138,,Terraza,,,,,,,,Sí,
106582195,Ventas,"Piso en venta en calle Collado Jerónimos, 11","Calle Collado Jerónimos, 11",Gea y Truyols,,Murcia,"Calle Collado Jerónimos, 11, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",65.000€,812 ,"['80 m² construidos', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 1ª exterior', 'Sin ascensor']",2,2,1743,Profesional,Tadeo Homes,0,https://www.idealista.com/inmueble/106582195/,2024-11-21 12:07:05,80,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,,,No,
106598777,Ventas,Dúplex en venta en calle Serrano,Calle Serrano,San José de la Vega,Este,Murcia,"Calle Serrano, Barrio San José de la Vega, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",140.000€,1.538 ,"['91 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2007', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",2,2,01344,Profesional,Soluciones Inmobiliarias 65,34868355773,https://www.idealista.com/inmueble/106598777/,2024-11-21 12:07:05,91,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,central,,Sí,2007
106604429,Ventas,Dúplex en venta en Churra,,Churra,Norte,Murcia,"Barrio Churra, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",239.900€,1.714 ,"['140 m² construidos', '5 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Bajo exterior', 'Sin ascensor']",5,3,106604429,Profesional,Carmen Martínez,34868350639,https://www.idealista.com/inmueble/106604429/,2024-11-21 12:07:05,140,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,,,No,
106616794,Ventas,Chalet adosado en venta en calle Amaranto,Calle Amaranto,Churra,Norte,Murcia,"Calle Amaranto, Barrio Churra, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",325.000€,1.438 ,"['Chalet adosado', '2 plantas', '226 m² construidos', '4 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2006', 'Calefacción individual: Bomba de frío/calor']",4,3,8591,Profesional,Angel Sanchez,34868350019,https://www.idealista.com/inmueble/106616794/,2024-11-21 12:07:05,226,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,individual,,,2006
106615638,Ventas,Piso en venta en plaza Pintor José María Párraga s/n,Plaza Pintor José María Párraga s/n,El Carmen,Sur,Murcia,"Plaza Pintor José María Párraga s/n, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",185.000€,1.682 ,"['110 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1994', 'Planta 4ª exterior', 'Con ascensor']",4,2,8589,Profesional,Angel Sanchez,34868350019,https://www.idealista.com/inmueble/106615638/,2024-11-21 12:07:05,110,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, sur",,,Sí,1994
106612360,Ventas,"Piso en venta en calle José Antonio Camacho, 21","Calle José Antonio Camacho, 21",Ronda Sur,Sur,Murcia,"Calle José Antonio Camacho, 21, Barrio Ronda Sur, Distrito Sur, Murcia, Área de Murcia, Murcia",253.000€,1.709 ,"['148 m² construidos, 115 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2004', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",4,2,106612360,,José María Clemente,34669434567,https://www.idealista.com/inmueble/106612360/,2024-11-21 12:07:05,148,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,individual,,Sí,2004
106613173,Ventas,Piso en venta en avenida Sierra de los Villares s/n,Avenida Sierra de los Villares s/n,Gea y Truyols,,Murcia,"Avenida Sierra de los Villares s/n, Urb. United Golf Resort, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",115.000€,1.337 ,"['86 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Bajo exterior', 'Con ascensor']",3,2,UGRJON,Profesional,Murcia Villas Balsicas .,34868350784,https://www.idealista.com/inmueble/106613173/,2024-11-21 12:07:05,86,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
106612385,Ventas,Piso en venta en avenida Ciudad de Almería,Avenida Ciudad de Almería,El Carmen,Sur,Murcia,"Avenida Ciudad de Almería, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",159.500€,1.139 ,"['140 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1982', 'Planta 2ª exterior', 'Con ascensor']",4,2,054,Profesional,jose manuel lorca martinez,34868350206,https://www.idealista.com/inmueble/106612385/,2024-11-21 12:07:05,140,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"norte, oeste",,,Sí,1982
106610867,Ventas,"Dúplex en venta en calle Mayor, 18","Calle Mayor, 18",Churra,Norte,Murcia,"Calle Mayor, 18, Barrio Churra, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",240.000€,1.091 ,"['220 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción central', 'Bajo exterior', 'Sin ascensor']",4,3,106610867,Profesional,Estudio Abai Gestión Inmobiliaria,34868355381,https://www.idealista.com/inmueble/106610867/,2024-11-21 12:07:05,220,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"este, oeste",central,,No,
106616856,Ventas,Piso en venta en Puebla de Soto,,Puebla de Soto,Este,Murcia,"Barrio Puebla de Soto, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",80.000€,1.143 ,"['70 m² construidos', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1971', 'No dispone de calefacción', 'Planta 6ª exterior', 'Con ascensor']",3,1,YOU0184,Profesional,Youpiso Real Estate,34868355558,https://www.idealista.com/inmueble/106616856/,2024-11-21 12:07:05,70,,Balcón,,Segunda mano/buen estado,,,,,,Sí,1971
106222598,Ventas,Piso en venta en calle Moreno Cortés,Calle Moreno Cortés,Cabezo de Torres,Norte,Murcia,"Calle Moreno Cortés, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",88.000€,989 ,"['89 m² construidos', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Construido en 2009', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",2,2,GTRE-01013,Profesional,Inmodealer,34960378526,https://www.idealista.com/inmueble/106222598/,2024-11-21 12:07:05,89,,,Plaza de garaje,,,,,,,Sí,2009
106610957,Ventas,Piso en venta en travesía Alicante,,Zarandona,Este,Murcia,"Travesía Alicante, Barrio Zarandona, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",50.000€,649 ,"['77 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1971', 'Planta 4ª exterior', 'Sin ascensor']",3,1,24VIV23359,Profesional,Bhorus,34919387208,https://www.idealista.com/inmueble/106610957/,2024-11-21 12:07:05,77,,,,Segunda mano/buen estado,,Trastero,,,,No,1971
106610133,Ventas,Piso en venta en El Carmen,,El Carmen,Sur,Murcia,"Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",120.000€,1.200 ,"['100 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",3,1,1827-L,Profesional,Meseguer Servicios Inmobiliarios,34868355623,https://www.idealista.com/inmueble/106610133/,2024-11-21 12:07:05,100,,,,Segunda mano/buen estado,,,,,,No,
106610300,Ventas,Piso en venta en Zona Juan de Borbón,,Zona Juan de Borbón,Norte,Murcia,"Barrio Zona Juan de Borbón, Distrito Norte, Murcia, Área de Murcia, Murcia",243.000€,2.430 ,"['100 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2012', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",3,2,Puj00344,Profesional,Inmobiliaria Pujante,34868350423,https://www.idealista.com/inmueble/106610300/,2024-11-21 12:07:05,100,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,central,,Sí,2012
106610081,Ventas,"Piso en venta en carril Lizas, 6","Carril Lizas, 6",San Benito-Progreso,Este,Murcia,"Carril Lizas, 6, Barrio San Benito-Progreso, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",91.000€,1.138 ,"['80 m² construidos, 55 m² útiles', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur', 'Construido en 2007', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']",2,1,106610081,Profesional,Inmobiliaria Casasol,34868350085,https://www.idealista.com/inmueble/106610081/,2024-11-21 12:07:05,80,,Terraza,,Segunda mano/buen estado,,Trastero,sur,individual,,Sí,2007
106586107,Ventas,Ático en venta en La Alberca,,La Alberca,Este,Murcia,"Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",195.000€,1.048 ,"['186 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 35.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2010', 'Calefacción central', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",4,2,asm12,Profesional,I Love Murcia servicios inmobiliarios,34868350397,https://www.idealista.com/inmueble/106586107/,2024-11-21 12:07:05,186,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,central,,Sí,2010
106586206,Ventas,Piso en venta en avenida del Progreso,Avenida del Progreso,El Palmar,Este,Murcia,"Avenida del Progreso, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",94.000€,855 ,"['110 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Planta 1ª exterior', 'Con ascensor']",4,2,ES0010124002721,Profesional,Nieves Hernández,34919380509,https://www.idealista.com/inmueble/106586206/,2024-11-21 12:07:05,110,,Terraza,Plaza de garaje,Segunda mano/buen estado,,,,,,Sí,
106586415,Ventas,Casa o chalet independiente en venta en calle Sierra Carrascoy,Calle Sierra Carrascoy,Montepinar,Norte,Murcia,"Calle Sierra Carrascoy, Barrio Montepinar, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",420.000€,1.300 ,"['Casa o chalet independiente', '3 plantas', '323 m² construidos, 302 m² útiles', '5 habitaciones', '4 baños', 'Parcela de 537 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 2003', 'Calefacción individual']",5,4,106586415,Profesional,ASV INTER,34868350007,https://www.idealista.com/inmueble/106586415/,2024-11-21 12:07:05,323,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,norte,individual,,,2003
106584851,Ventas,Piso en venta en calle Limonar s/n,Calle Limonar s/n,Infante Juan Manuel,Sur,Murcia,"Calle Limonar s/n, Barrio Infante Juan Manuel, Distrito Sur, Murcia, Área de Murcia, Murcia",289.500€,2.354 ,"['123 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 6ª exterior', 'Con ascensor']",3,2,VI-2-P06-C,Profesional,Habitat .,0,https://www.idealista.com/inmueble/106584851/,2024-11-21 12:07:05,123,,Terraza,,,,,,,,Sí,
106584848,Ventas,Piso en venta en calle Limonar s/n,Calle Limonar s/n,Infante Juan Manuel,Sur,Murcia,"Calle Limonar s/n, Barrio Infante Juan Manuel, Distrito Sur, Murcia, Área de Murcia, Murcia",268.500€,2.486 ,"['108 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 7ª exterior', 'Con ascensor']",3,2,VI-1-P07-B,Profesional,Habitat .,0,https://www.idealista.com/inmueble/106584848/,2024-11-21 12:07:05,108,,Terraza,,,,,,,,Sí,
106582151,Ventas,"Casa de pueblo en venta en calle Perigallo, 4","Calle Perigallo, 4",Gea y Truyols,,Murcia,"Calle Perigallo, 4, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",249.950€,1.136 ,"['Casa de pueblo', '220 m² construidos', '3 habitaciones', '2 baños', 'Parcela de 1.100 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida']",3,2,1756,Profesional,Tadeo Homes,0,https://www.idealista.com/inmueble/106582151/,2024-11-21 12:07:05,220,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,individual,,,
106582150,Ventas,"Piso en venta en calle Almendros, 3","Calle Almendros, 3",Gea y Truyols,,Murcia,"Calle Almendros, 3, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",84.500€,1.056 ,"['80 m² construidos', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",2,2,1751,Profesional,Tadeo Homes,0,https://www.idealista.com/inmueble/106582150/,2024-11-21 12:07:05,80,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,individual,,Sí,
106582164,Ventas,"Piso en venta en calle Pino Nuevo, 2","Calle Pino Nuevo, 2",Gea y Truyols,,Murcia,"Calle Pino Nuevo, 2, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",115.000€,1.150 ,"['100 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",3,2,1750,Profesional,Tadeo Homes,0,https://www.idealista.com/inmueble/106582164/,2024-11-21 12:07:05,100,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,individual,,Sí,
